,L,H,label,head_dla,mover_attn,mover_dla,dla_ratio,induction,eigenvals_vocab,eigenvals_resid,head_dla_no_ind,mover_attn_no_ind,mover_dla_no_ind,ratio_dla_no_ind
88,4,8,L4H8,-0.010321243,0.022102531,0.0,0.029949736,0.00016241189,-0.6907731,-0.9974805,0.01860217,0.029884618,0.0,0.04084765
89,4,9,L4H9,0.018071085,0.04592159,0.0007180672,0.12896533,0.0034714907,0.9715852,0.9445026,0.026794413,0.060615934,0.0007900408,0.18362208
90,4,10,L4H10,0.0036602737,0.0444814,0.0,0.06781276,0.000905624,-0.9678947,-0.9976901,0.009139913,0.06897942,0.0,0.101244636
91,4,11,L4H11,0.013953004,0.036503118,0.001267564,0.18332127,0.00231237,0.4853787,-0.6754187,0.01831116,0.049481187,0.0020782973,0.35101622
92,4,12,L4H12,0.01305723,0.045703847,3.7547463e-05,0.08266887,0.0021061045,0.6101594,-0.39867035,0.02048856,0.057121746,0.000110466644,0.109001614
93,4,13,L4H13,0.013833277,0.052501608,0.00046854527,0.19788809,0.00036167426,-0.45297882,-0.8586408,0.01786733,0.07368619,0.0007349686,0.39885807
94,4,14,L4H14,0.019481301,0.033146948,0.0002329026,0.014705263,0.00020660105,0.59771323,-0.872831,0.025013946,0.054315068,0.0006117015,0.06929794
95,4,15,L4H15,0.010802325,0.045642387,4.61258e-05,0.04934386,0.004258135,-0.28235206,-0.5717371,0.015787758,0.060124695,0.00015114571,0.07557622
96,4,16,L4H16,0.024975477,0.029830035,0.0007523116,0.09791804,0.003938721,0.9845132,0.96473795,0.036270544,0.041871443,0.0010875055,0.14796795
97,4,17,L4H17,0.01842879,0.039364245,0.00013533536,0.026721902,3.1380532e-05,-0.3606634,-0.61507326,0.026929218,0.06357971,0.0006592935,0.07347548
98,4,18,L4H18,0.0053992197,0.035375215,0.0,0.07773271,0.00033436774,-0.8186556,-0.98578,0.0117593445,0.06237205,0.0,0.14586112
99,4,19,L4H19,0.009313652,0.043066904,2.899464e-05,0.08950812,0.0016827744,-0.98552835,-0.9972104,0.014283393,0.07450389,0.00013402493,0.14046715
